price,propertyType,size,rooms,bathrooms,municipality,latitude,longitude,status,priceByArea,hasParkingSpace,isParkingSpaceIncludedInPrice,typology,subtitle,floor,exterior,hasLift
175000.0,flat,78.0,3,1,madrid,40.4041739,-3.6051777,good,2244.0,0,0,flat,casco histórico de vicálvaro,intermedio,1,0
469385.0,flat,134.0,4,2,getafe,40.32238,-3.7375785,good,3503.0,1,1,flat,el bercial,intermedio,1,1
438000.0,flat,103.0,2,2,madrid,40.4845259,-3.6718014,good,4252.0,1,1,flat,virgen del cortijo - manoteras,mediano,1,1
338000.0,chalet,175.0,3,3,moraleja de enmedio,40.2671887,-3.8537953,good,1931.0,1,1,chalet,moraleja de enmedio,alto,1,0
223000.0,flat,129.0,3,2,collado villalba,40.6317304,-4.0136807,good,1729.0,1,1,flat,carlos ruiz,intermedio,1,1
198000.0,flat,80.0,3,1,san lorenzo de el escorial,40.5932438,-4.144168,good,2475.0,0,0,flat,centro - casco histórico,intermedio,1,0
180000.0,chalet,165.0,5,3,pelayos de la presa,40.3602214,-4.3448594,good,1091.0,1,1,chalet,pelayos de la presa,alto,1,0
220000.0,flat,89.0,2,1,el escorial,40.58137,-4.1292909,good,2472.0,1,1,flat,centro,bajo,1,0
225000.0,chalet,220.0,5,3,pelayos de la presa,40.3654334,-4.3437907,good,1023.0,1,1,chalet,pelayos de la presa,alto,1,0
399000.0,chalet,243.0,4,2,cerceda,40.7041469,-3.9383181,good,1642.0,1,1,chalet,cerceda,alto,1,0
210000.0,flat,49.0,1,1,madrid,40.4092134,-3.6981406,good,4286.0,0,0,flat,lavapiés-embajadores,bajo,1,1
169000.0,flat,58.0,2,1,parla,40.224752,-3.7721915,good,2914.0,1,1,flat,fuentebella-san felix-el leguario,intermedio,1,1
325000.0,penthouse,80.0,2,1,majadahonda,40.4719239,-3.8728166,good,4063.0,0,0,flat,casco antiguo,intermedio,1,0
65000.0,flat,57.0,2,1,san martín de valdeiglesias,40.3915998,-4.3678228,good,1140.0,0,0,flat,san martín de valdeiglesias,bajo,1,0
167892.0,flat,47.0,2,1,madrid,40.4282464,-3.6298857,renew,3572.0,0,0,flat,simancas,mediano,1,1
429000.0,chalet,253.0,4,3,valdemoro,40.2065679,-3.6880004,good,1696.0,1,1,chalet,hospital,alto,1,0
460000.0,chalet,250.0,3,3,paracuellos de jarama,40.5305159,-3.5420078,good,1840.0,1,1,chalet,altos de jarama,alto,1,0
267000.0,chalet,242.0,4,3,eurovillas,40.3564259,-3.2595554,good,1103.0,1,1,chalet,eurovillas,alto,1,0
210000.0,chalet,191.0,3,1,pelayos de la presa,40.3588255,-4.3248353,good,1099.0,0,0,chalet,pelayos de la presa,alto,1,0
295000.0,flat,76.0,2,1,madrid,40.4342772,-3.6485253,good,3882.0,0,0,flat,quintana,intermedio,1,1
227000.0,flat,74.0,3,2,madrid,40.3551206,-3.6899667,good,3068.0,0,0,flat,los rosales,intermedio,1,1
305000.0,flat,78.0,2,1,madrid,40.3957235,-3.7117403,good,3910.0,0,0,flat,comillas,intermedio,1,1
235000.0,flat,45.0,2,1,madrid,40.4544272,-3.700498,good,5222.0,0,0,flat,cuatro caminos,intermedio,0,0
162260.0,duplex,75.0,0,2,galapagar,40.5781181,-4.0053978,good,2163.0,1,1,flat,casco antiguo,bajo,1,0
209900.0,flat,55.0,2,1,madrid,40.4310011,-3.6509519,good,3816.0,0,0,flat,ventas,mediano,0,1
290000.0,flat,71.0,2,1,madrid,40.4767323,-3.7163216,good,4085.0,0,0,flat,pilar,intermedio,1,1
278600.0,chalet,100.0,3,1,torrejón de ardoz,40.4633615,-3.4561275,good,2786.0,0,0,chalet,noreste,alto,1,0
275000.0,chalet,211.0,5,1,aranjuez,40.0273817,-3.5897966,renew,1303.0,1,1,chalet,nuevo aranjuez-ciudad de las artes,alto,1,0
350000.0,flat,231.0,4,2,arroyomolinos,40.286647,-3.9173978,good,1515.0,1,1,flat,las castañeras - bulevar,intermedio,1,1
178000.0,chalet,195.0,3,3,villa del prado,40.2681082,-4.3502351,good,913.0,0,0,chalet,villa del prado,alto,1,0
307000.0,flat,130.0,4,2,arroyomolinos,40.2709718,-3.9056148,good,2362.0,1,1,flat,urbanización mediterráneo,bajo,1,1
219900.0,flat,105.0,3,2,galapagar,40.5778181,-4.004575,good,2094.0,1,1,flat,casco antiguo,intermedio,1,1
165000.0,flat,141.0,3,1,villamanta,40.297978,-4.1109757,good,1170.0,0,0,flat,villamanta,intermedio,1,0
399000.0,flat,94.0,1,1,madrid,40.5068909,-3.7090371,good,4245.0,1,1,flat,montecarmelo,intermedio,1,1
125000.0,flat,53.0,2,1,madrid,40.3859143,-3.6485033,good,2358.0,0,0,flat,portazgo,intermedio,1,0
360000.0,penthouse,125.0,3,1,madrid,40.3781876,-3.7432646,good,2880.0,0,0,flat,puerta bonita,intermedio,1,0
93900.0,chalet,80.0,3,2,madrid,40.3773802,-3.6653026,good,1174.0,0,0,chalet,entrevías,alto,1,0
297000.0,flat,91.0,3,2,alcalá de henares,40.4835038,-3.3925995,good,3264.0,1,1,flat,la garena,intermedio,1,1
430000.0,flat,70.0,2,1,madrid,40.4394523,-3.6979198,good,6143.0,0,0,flat,nuevos ministerios-ríos rosas,intermedio,0,1
246500.0,flat,210.0,4,2,torrelaguna,40.8264072,-3.5346234,good,1174.0,1,1,flat,torrelaguna,intermedio,1,0
450000.0,chalet,254.0,5,3,aranjuez,40.0334636,-3.5844031,good,1772.0,1,1,chalet,foso-moreras,alto,1,0
159990.0,flat,52.0,1,1,torrejón de ardoz,40.4612783,-3.4799136,good,3077.0,0,0,flat,noroeste,intermedio,1,1
249900.0,flat,87.0,3,2,san sebastián de los reyes,40.5454851,-3.630783,good,2872.0,0,0,flat,centro urbano,intermedio,1,1
379000.0,duplex,144.0,2,2,el escorial,40.5879172,-4.1336924,good,2632.0,1,1,flat,jardín de los reyes - parque real,intermedio,1,1
259900.0,flat,89.0,3,2,majadahonda,40.4728252,-3.8786156,good,2920.0,1,1,flat,casco antiguo,intermedio,1,0
600000.0,chalet,250.0,4,3,colmenar viejo,40.6701989,-3.7771261,good,2400.0,1,1,chalet,fuente santa,alto,1,0
189000.0,flat,100.0,2,1,getafe,40.3056674,-3.729409,good,1890.0,0,0,flat,getafe centro,intermedio,1,0
320000.0,flat,117.0,4,2,madrid,40.4367296,-3.6366657,good,2735.0,0,0,flat,pueblo nuevo,intermedio,1,0
239000.0,chalet,200.0,4,3,la cabrera,40.8629203,-3.6146124,good,1195.0,0,0,chalet,la cabrera,alto,1,0
380000.0,flat,104.0,3,2,alcobendas,40.5374508,-3.6396132,good,3654.0,1,1,flat,ensanche,bajo,1,1
260000.0,penthouse,96.0,2,1,pinto,40.2469104,-3.7018706,newdevelopment,2708.0,0,0,flat,centro - ayuntamiento,intermedio,1,1
275000.0,flat,134.0,4,2,rivas-vaciamadrid,40.3628743,-3.5493267,good,2052.0,0,0,flat,covibar - pablo iglesias,mediano,1,1
368000.0,chalet,258.0,5,3,humanes de madrid,40.2445619,-3.8321525,good,1426.0,1,1,chalet,humanes de madrid,alto,1,0
460000.0,chalet,212.0,1,2,navacerrada,40.7287385,-4.0158634,renew,2170.0,0,0,chalet,navacerrada,alto,1,0
362000.0,flat,150.0,3,2,madrid,40.3727373,-3.7643613,good,2413.0,1,1,flat,pau de carabanchel,intermedio,1,1
375000.0,chalet,226.0,2,2,manzanares el real,40.7397966,-3.8715529,good,1659.0,1,1,chalet,manzanares el real,alto,1,0
169000.0,flat,58.0,2,1,parla,40.2252453,-3.7739527,good,2914.0,1,1,flat,fuentebella-san felix-el leguario,intermedio,1,1
129900.0,duplex,67.0,2,2,el molar,40.737419,-3.5823425,good,1939.0,0,0,flat,el molar,intermedio,1,0
98000.0,countryhouse,100.0,3,2,el molar,40.6976543,-3.5690816,renew,980.0,0,0,countryhouse,el molar,muy alto,1,0
255000.0,flat,82.0,3,2,alcorcón,40.3468476,-3.8328751,good,3110.0,1,1,flat,zona renfe,intermedio,1,1
165000.0,flat,88.0,3,1,madrid,40.3828163,-3.7476555,good,1875.0,0,0,flat,vista alegre,intermedio,1,0
470000.0,chalet,266.0,6,3,algete,40.6100689,-3.5424323,good,1767.0,1,1,chalet,algete,alto,1,0
345000.0,flat,56.0,2,1,madrid,40.4246947,-3.6645445,good,6161.0,0,0,flat,fuente del berro,bajo,1,0
434900.0,chalet,266.0,4,2,guadalix de la sierra,40.7839956,-3.710783,good,1635.0,0,0,chalet,guadalix de la sierra,alto,1,0
370000.0,flat,85.0,2,1,madrid,40.4446846,-3.5928453,good,4353.0,1,1,flat,rejas,intermedio,1,1
240000.0,flat,74.0,3,1,majadahonda,40.4723827,-3.8700083,good,3243.0,0,0,flat,casco antiguo,intermedio,1,0
220000.0,flat,97.0,1,1,madrid,40.4862454,-3.6530968,good,2268.0,1,1,flat,sanchinarro,bajo,1,1
178000.0,flat,91.0,3,2,collado villalba,40.6204059,-4.0120311,good,1956.0,0,0,flat,parque de la coruña - las suertes,intermedio,1,1
265000.0,flat,70.0,1,1,madrid,40.4209607,-3.701927,good,3786.0,0,0,flat,malasaña-universidad,bajo,0,1
379999.0,chalet,260.0,4,3,parla,40.237684,-3.7587773,good,1462.0,1,1,chalet,reyes,alto,1,0
211458.0,flat,60.0,1,2,alcalá de henares,40.4863811,-3.3654283,good,3524.0,0,0,flat,san isidro - los almendros,bajo,1,1
82000.0,flat,57.0,3,1,madrid,40.4057054,-3.5979332,renew,1439.0,0,0,flat,ambroz,bajo,1,0
118000.0,flat,47.0,1,1,madrid,40.3950852,-3.6685181,renew,2511.0,0,0,flat,san diego,bajo,1,0
245000.0,flat,90.0,3,2,getafe,40.3108573,-3.7099784,good,2722.0,1,1,flat,juan de la cierva,intermedio,1,1
204900.0,flat,103.0,3,2,sevilla la nueva,40.3472813,-4.0237513,good,1989.0,0,0,flat,sevilla la nueva,bajo,0,0
170000.0,flat,51.0,2,1,torrejón de ardoz,40.4611372,-3.4573044,good,3333.0,0,0,flat,noreste,bajo,1,0
239000.0,chalet,170.0,3,2,villa del prado,40.2679017,-4.3493387,good,1406.0,1,1,chalet,villa del prado,alto,1,0
415000.0,flat,87.0,2,1,madrid,40.4205808,-3.6780961,good,4770.0,0,0,flat,ibiza,bajo,0,1
112000.0,duplex,80.0,3,1,madrid,40.3995336,-3.7375152,renew,1400.0,0,0,flat,los cármenes,intermedio,1,0
169000.0,chalet,70.0,4,1,alcobendas,40.5433788,-3.6337662,good,2414.0,0,0,chalet,alcobendas centro,alto,1,0
120000.0,studio,44.0,0,1,collado villalba,40.6292187,-4.0072141,good,2727.0,1,1,flat,villalba estación,intermedio,1,1
275000.0,flat,75.0,2,1,madrid,40.4306514,-3.6397475,good,3667.0,0,0,flat,pueblo nuevo,intermedio,1,1
430000.0,chalet,260.0,3,2,el álamo,40.2247319,-3.9939842,good,1654.0,1,1,chalet,el álamo,alto,1,0
270000.0,chalet,127.0,3,2,arganda,40.2855408,-3.4231992,good,2126.0,1,1,chalet,el mirador - grillero,alto,1,0
377664.0,flat,127.0,3,2,madrid,40.4883152,-3.6705311,renew,2974.0,0,0,flat,virgen del cortijo - manoteras,intermedio,1,1
85000.0,chalet,220.0,4,2,rozas de puerto real,40.3098398,-4.4891269,renew,386.0,0,0,chalet,rozas de puerto real,alto,1,0
275000.0,flat,50.0,1,1,madrid,40.4147008,-3.7075064,renew,5500.0,0,0,flat,sol,mediano,1,0
273500.0,flat,110.0,4,2,coslada,40.426699,-3.5429496,good,2486.0,0,0,flat,valleaguado - la cañada,mediano,1,1
122000.0,flat,81.0,3,1,alcalá de henares,40.4769727,-3.3823959,good,1506.0,0,0,flat,reyes católicos,bajo,1,0
424900.0,chalet,221.0,4,3,arroyomolinos,40.2764625,-3.9195558,good,1923.0,1,1,chalet,zona el caño,alto,1,0
595000.0,chalet,170.0,5,3,colmenar viejo,40.6784022,-3.771837,good,3500.0,0,0,chalet,cerca tejera,alto,1,0
470000.0,flat,91.0,2,1,madrid,40.4538752,-3.6181942,good,5165.0,1,1,flat,palomas,intermedio,1,1
171000.0,duplex,75.0,2,1,coslada,40.428592,-3.5392264,good,2280.0,0,0,flat,valleaguado - la cañada,intermedio,1,0
254900.0,flat,92.0,2,2,arroyomolinos,40.2820765,-3.9108896,good,2771.0,1,1,flat,las castañeras - bulevar,bajo,1,1
68200.0,flat,60.0,3,1,miraflores de la sierra,40.8182334,-3.7630277,good,1137.0,0,0,flat,miraflores de la sierra,bajo,0,0
339000.0,chalet,165.0,3,3,moraleja de enmedio,40.2635891,-3.8549301,good,2055.0,0,0,chalet,moraleja de enmedio,alto,1,0
261000.0,flat,58.0,1,1,madrid,40.4225489,-3.6030036,good,4500.0,0,0,flat,rosas,intermedio,0,1
280000.0,flat,65.0,2,1,pozuelo de alarcón,40.4348583,-3.8151304,good,4308.0,0,0,flat,zona pueblo,flat,1,0
193000.0,flat,92.0,3,1,el molar,40.7329748,-3.5847864,good,2098.0,0,0,flat,el molar,intermedio,1,0
276500.0,flat,101.0,2,2,pinto,40.2434052,-3.6980948,newdevelopment,2738.0,1,1,flat,centro - ayuntamiento,intermedio,1,1
110000.0,chalet,80.0,3,1,collado mediano,40.6936857,-4.0277111,renew,1375.0,0,0,chalet,collado mediano,alto,1,0
250000.0,chalet,111.0,3,1,pinto,40.2448367,-3.6989661,renew,2252.0,0,0,chalet,parque europa - los pitufos,alto,1,0
273000.0,flat,90.0,3,2,madrid,40.3817917,-3.7473728,good,3033.0,1,1,flat,vista alegre,intermedio,1,1
450000.0,flat,87.0,2,1,madrid,40.4611523,-3.6815372,good,5172.0,0,0,flat,nueva españa,bajo,1,1
180000.0,flat,80.0,3,1,coslada,40.4168715,-3.5433194,good,2250.0,0,0,flat,ciudad 70,intermedio,1,1
490000.0,flat,75.0,3,1,madrid,40.4153099,-3.7100754,renew,6533.0,0,0,flat,sol,intermedio,1,1
112000.0,chalet,95.0,5,2,villa del prado,40.253871,-4.3021543,good,1179.0,0,0,chalet,villa del prado,alto,1,0
80000.0,flat,69.0,2,1,aldea del fresno,40.3225917,-4.1993764,renew,1159.0,0,0,flat,aldea del fresno,bajo,1,0
240000.0,chalet,222.0,5,3,villa del prado,40.2828549,-4.3114042,good,1081.0,1,1,chalet,villa del prado,alto,1,0
223348.0,flat,102.0,3,2,torrejón de la calzada,40.1993315,-3.8083491,good,2190.0,1,1,flat,torrejón de la calzada,intermedio,1,1
350000.0,flat,82.0,3,1,villaviciosa de odón,40.35714,-3.9049958,good,4268.0,0,0,flat,centro,bajo,1,0
135000.0,flat,28.0,1,1,madrid,40.3720054,-3.7455981,good,4821.0,0,0,flat,buena vista,bajo,1,1
225000.0,chalet,115.0,3,1,leganés,40.3190948,-3.7566414,renew,1957.0,0,0,chalet,las dehesillas-vereda de los estudiantes,alto,1,0
395000.0,flat,75.0,2,1,madrid,40.4055341,-3.7150495,good,5267.0,0,0,flat,imperial,intermedio,1,1
312090.0,chalet,221.0,5,3,navalcarnero,40.2884598,-4.0221411,good,1412.0,1,1,chalet,el pijorro,alto,1,0
401750.0,flat,141.0,3,2,san agustin de guadalix,40.6921623,-3.6100763,newdevelopment,2849.0,1,1,flat,san agustin de guadalix,intermedio,1,1
575000.0,flat,179.0,3,2,madrid,40.4832313,-3.6646113,renew,3212.0,1,1,flat,costillares,intermedio,1,1
519000.0,flat,83.0,3,1,madrid,40.4590218,-3.672715,good,6253.0,0,0,flat,bernabéu-hispanoamérica,intermedio,1,1
369000.0,chalet,220.0,3,3,torres de la alameda,40.4073328,-3.3604747,good,1677.0,1,1,chalet,torres de la alameda,alto,1,0
414000.0,flat,145.0,4,2,tres cantos,40.6053321,-3.7195234,good,2855.0,1,1,flat,primera fase - nuevo tres cantos,intermedio,1,1
135000.0,flat,45.0,1,1,madrid,40.4757705,-3.7091789,renew,3000.0,0,0,flat,pilar,bajo,1,0
394600.0,flat,152.0,3,2,san sebastián de los reyes,40.5623206,-3.6288076,good,2596.0,1,1,flat,los arroyos,intermedio,1,1
399000.0,flat,128.0,4,2,madrid,40.4442711,-3.5777874,renew,3117.0,1,1,flat,rejas,intermedio,1,1
165000.0,flat,77.0,3,1,madrid,40.3957514,-3.7314009,good,2143.0,0,0,flat,san isidro,intermedio,0,0
225000.0,studio,60.0,0,1,madrid,40.4378363,-3.6400926,good,3750.0,0,0,flat,pueblo nuevo,bajo,1,0
499900.0,chalet,219.0,3,3,collado mediano,40.6906164,-4.0167899,good,2283.0,1,1,chalet,collado mediano,alto,1,0
99000.0,flat,119.0,3,1,colmenar de oreja,40.1124746,-3.3932225,good,832.0,0,0,flat,colmenar de oreja,intermedio,1,0
580000.0,flat,104.0,3,1,madrid,40.4103647,-3.7098888,renew,5577.0,0,0,flat,palacio,intermedio,1,1
157000.0,flat,67.0,2,1,ciempozuelos,40.1598651,-3.6193896,good,2343.0,0,0,flat,casco antiguo norte,intermedio,1,1
505000.0,flat,78.0,2,2,madrid,40.4092251,-3.7065707,good,6474.0,0,0,flat,lavapiés-embajadores,intermedio,1,1
600000.0,flat,109.0,3,2,madrid,40.4114857,-3.665306,good,5505.0,1,1,flat,estrella,mediano,1,1
285000.0,flat,95.0,4,2,san lorenzo de el escorial,40.5898419,-4.1423243,good,3000.0,0,0,flat,centro - casco histórico,intermedio,1,0
407000.0,chalet,202.0,2,3,colmenar viejo,40.6559207,-3.7638662,good,2015.0,1,1,chalet,el olivar - la magdalena,alto,1,0
340000.0,flat,112.0,4,2,getafe,40.3261491,-3.7224806,good,3036.0,1,1,flat,getafe norte,intermedio,1,1
245000.0,chalet,278.0,3,3,batres,40.2077141,-3.9141361,good,881.0,1,1,chalet,batres,alto,1,0
425000.0,duplex,98.0,2,2,san sebastián de los reyes,40.5476732,-3.6170408,good,4337.0,1,1,flat,pol. industrial sur,intermedio,1,1
209000.0,flat,75.0,2,1,madrid,40.3907268,-3.7256222,renew,2787.0,0,0,flat,opañel,bajo,1,1
175000.0,chalet,159.0,4,2,villa del prado,40.2777964,-4.3084001,good,1101.0,0,0,chalet,villa del prado,alto,1,0
498000.0,duplex,170.0,4,2,alcorcón,40.3369133,-3.8558086,good,2929.0,1,1,flat,parque oeste - fuente cisneros,mediano,1,1
350000.0,chalet,189.0,4,2,griñón,40.2117809,-3.8660739,good,1852.0,1,1,chalet,griñón,alto,1,0
142000.0,flat,59.0,2,1,collado villalba,40.630966,-4.0148546,good,2407.0,0,0,flat,carlos ruiz,intermedio,1,1
267692.0,flat,109.0,3,2,coslada,40.4183006,-3.5367076,newdevelopment,2456.0,1,1,flat,ciudad 70,intermedio,1,1
268264.0,flat,113.0,3,2,coslada,40.4183006,-3.5367076,newdevelopment,2374.0,1,1,flat,ciudad 70,intermedio,1,1
268264.0,flat,113.0,3,2,coslada,40.4183006,-3.5367076,newdevelopment,2374.0,1,1,flat,ciudad 70,intermedio,1,1
248065.0,flat,105.0,3,2,coslada,40.4183006,-3.5367076,newdevelopment,2363.0,1,1,flat,ciudad 70,intermedio,1,1
325000.0,flat,70.0,2,1,madrid,40.4078636,-3.6997649,good,4643.0,0,0,flat,lavapiés-embajadores,bajo,1,1
365000.0,flat,77.0,2,1,madrid,40.4257019,-3.6787645,good,4740.0,0,0,flat,goya,ss,1,1
399900.0,penthouse,190.0,3,2,pinto,40.2451634,-3.6990508,good,2105.0,1,1,flat,parque europa - los pitufos,intermedio,1,1
357000.0,flat,125.0,2,2,colmenar viejo,40.6500887,-3.7882423,newdevelopment,2856.0,1,1,flat,san crispín - la estación consorcio,bajo,1,1
310000.0,flat,75.0,2,2,madrid,40.3611465,-3.588883,good,4133.0,1,1,flat,ensanche de vallecas - la gavia,intermedio,1,1
311650.0,flat,145.0,3,2,getafe,40.3254443,-3.7246721,good,2149.0,1,1,flat,getafe norte,intermedio,1,1
281300.0,flat,85.0,2,2,valdemoro,40.19642,-3.67297,newdevelopment,3309.0,1,1,flat,zona estación,mediano,1,1
369400.0,flat,111.0,3,2,valdemoro,40.19642,-3.67297,newdevelopment,3328.0,1,1,flat,zona estación,bajo,1,1
393800.0,flat,145.0,4,2,valdemoro,40.19642,-3.67297,newdevelopment,2716.0,1,1,flat,zona estación,bajo,1,1
331100.0,flat,115.0,3,2,valdemoro,40.19642,-3.67297,newdevelopment,2879.0,1,1,flat,zona estación,bajo,1,1
70100.0,chalet,255.0,3,2,colmenar de oreja,40.0841049,-3.4491934,renew,275.0,0,0,chalet,colmenar de oreja,alto,1,0
470000.0,flat,160.0,2,2,alcobendas,40.5377446,-3.6362877,good,2938.0,1,1,flat,alcobendas centro,intermedio,1,1
130000.0,duplex,107.0,2,2,ciempozuelos,40.156288,-3.6198027,good,1215.0,0,0,flat,casco antiguo sur,intermedio,1,1
282000.0,flat,85.0,2,2,madrid,40.3729712,-3.7504688,newdevelopment,3318.0,1,1,flat,buena vista,intermedio,1,1
70100.0,chalet,255.0,3,2,colmenar de oreja,40.0841049,-3.4491934,good,275.0,0,0,chalet,colmenar de oreja,alto,1,0
136900.0,chalet,166.0,1,1,griñón,40.2145742,-3.8569771,renew,825.0,0,0,chalet,griñón,alto,1,0
547310.0,chalet,214.0,5,3,moralzarzal,40.6912061,-3.9698061,good,2558.0,0,0,chalet,zona iglesia - estación,alto,1,0
165000.0,flat,87.0,2,1,valdemoro,40.1896871,-3.6739108,good,1897.0,1,1,flat,centro,intermedio,1,1
220000.0,flat,114.0,3,1,collado villalba,40.6358002,-4.0165843,good,1930.0,1,1,flat,los negrales,intermedio,1,0
71300.0,flat,66.0,2,1,san martín de la vega,40.2048442,-3.5833803,good,1080.0,0,0,flat,san martín de la vega,bajo,0,0
199000.0,duplex,64.0,0,1,san sebastián de los reyes,40.5514379,-3.6118312,good,3109.0,1,0,flat,pol. industrial sur,intermedio,1,1
415000.0,flat,133.0,4,3,madrid,40.4872766,-3.6631594,good,3120.0,0,0,flat,virgen del cortijo - manoteras,intermedio,1,1
409990.0,flat,150.0,4,3,madrid,40.4895482,-3.662467,good,2733.0,0,0,flat,virgen del cortijo - manoteras,intermedio,1,1
188000.0,flat,75.0,3,1,san lorenzo de el escorial,40.5969363,-4.1433204,good,2507.0,0,0,flat,abantos - carmelitas,intermedio,1,0
178000.0,flat,75.0,1,1,san lorenzo de el escorial,40.5955727,-4.1412998,good,2373.0,0,0,flat,abantos - carmelitas,intermedio,1,0
179990.0,flat,64.0,2,1,alcalá de henares,40.4715792,-3.3703877,good,2812.0,0,0,flat,reyes católicos,bajo,1,0
375000.0,flat,136.0,3,2,alcalá de henares,40.4758763,-3.3681684,newdevelopment,2757.0,1,1,flat,rinconada,bajo,1,1
405000.0,flat,189.0,3,2,alcalá de henares,40.4758763,-3.3681684,newdevelopment,2143.0,1,1,flat,rinconada,bajo,1,1
214900.0,duplex,114.0,3,2,galapagar,40.5750377,-4.0049027,good,1885.0,1,1,flat,casco antiguo,intermedio,1,1
395000.0,studio,130.0,0,2,madrid,40.4271113,-3.6663751,renew,3038.0,0,0,flat,fuente del berro,flat,1,1
499900.0,chalet,232.0,4,2,alpedrete,40.6451557,-4.0202757,renew,2155.0,1,1,chalet,alpedrete,alto,1,0
86000.0,flat,108.0,4,1,cadalso de los vidrios,40.3018944,-4.4446499,good,796.0,0,0,flat,cadalso de los vidrios,intermedio,1,0
215000.0,duplex,64.0,1,1,madrid,40.4123747,-3.7086411,good,3359.0,0,0,flat,palacio,bajo,1,1
89000.0,flat,34.0,1,1,madrid,40.3949977,-3.6600003,renew,2618.0,0,0,flat,numancia,bajo,1,0
376000.0,flat,108.0,2,2,getafe,40.3170789,-3.7304308,newdevelopment,3481.0,0,0,flat,el rosón - kelvinator,bajo,1,1
404000.0,flat,108.0,2,2,getafe,40.3170789,-3.7304308,newdevelopment,3741.0,0,0,flat,el rosón - kelvinator,intermedio,1,1
428000.0,flat,115.0,2,2,getafe,40.3170789,-3.7304308,newdevelopment,3722.0,0,0,flat,el rosón - kelvinator,intermedio,1,1
330160.0,flat,174.0,4,3,arganda,40.3042903,-3.4514823,newdevelopment,1897.0,0,0,flat,centro,flat,1,1
236250.0,flat,108.0,3,2,arganda,40.3042903,-3.4514823,newdevelopment,2188.0,0,0,flat,centro,flat,1,1
206518.0,flat,91.0,2,2,arganda,40.3042903,-3.4514823,newdevelopment,2269.0,0,0,flat,centro,flat,1,1
208550.0,flat,97.0,2,2,arganda,40.3042903,-3.4514823,newdevelopment,2150.0,0,0,flat,centro,flat,1,1
209725.0,flat,98.0,2,2,arganda,40.3042903,-3.4514823,newdevelopment,2140.0,0,0,flat,centro,flat,1,1
226395.0,flat,109.0,3,2,arganda,40.3042903,-3.4514823,newdevelopment,2077.0,0,0,flat,centro,flat,1,1
207495.0,flat,91.0,2,2,arganda,40.3042903,-3.4514823,newdevelopment,2280.0,0,0,flat,centro,flat,1,1
240280.0,flat,110.0,3,2,arganda,40.3042903,-3.4514823,newdevelopment,2184.0,0,0,flat,centro,flat,1,1
239805.0,flat,110.0,3,2,arganda,40.3042903,-3.4514823,newdevelopment,2180.0,0,0,flat,centro,flat,1,1
375000.0,chalet,150.0,4,2,santa maría de la alameda,40.564323,-4.2718207,good,2500.0,0,0,chalet,santa maría de la alameda,alto,1,0
410000.0,chalet,249.0,5,3,aranjuez,40.0323827,-3.5811731,good,1647.0,1,1,chalet,nuevo aranjuez-ciudad de las artes,alto,1,0
185000.0,flat,45.0,1,1,collado villalba,40.6423888,-4.0109261,good,4111.0,1,1,flat,los valles,intermedio,1,1
285000.0,chalet,252.0,4,3,valdemaqueda,40.5073911,-4.2741963,good,1131.0,1,1,chalet,valdemaqueda,alto,1,0
420000.0,chalet,238.0,4,3,valdemorillo,40.5008486,-4.0675315,good,1765.0,0,0,chalet,valdemorillo pueblo,alto,1,0
153900.0,chalet,136.0,4,3,estremera,40.1824179,-3.1057143,good,1132.0,0,0,chalet,estremera,alto,1,0
250000.0,duplex,110.0,0,2,alcobendas,40.5325772,-3.6454803,good,2273.0,1,1,flat,valdelacasa,bajo,1,1
585000.0,chalet,240.0,4,3,boadilla del monte,40.4027391,-3.878636,good,2438.0,1,1,chalet,casco antiguo,alto,1,0
175000.0,flat,50.0,2,2,madrid,40.4928069,-3.6934197,good,3500.0,0,0,flat,tres olivos - valverde,bajo,1,0
320000.0,penthouse,85.0,2,1,getafe,40.3093255,-3.7294781,good,3765.0,0,0,flat,getafe centro,mediano,1,1
350000.0,chalet,243.0,3,3,miraflores de la sierra,40.80084,-3.76542,newdevelopment,1440.0,1,1,chalet,miraflores de la sierra,alto,1,0
132000.0,chalet,188.0,6,3,cenicientos,40.2678712,-4.4647296,renew,702.0,1,1,chalet,cenicientos,alto,1,0
349000.0,flat,96.0,2,2,madrid,40.4436109,-3.58809,good,3635.0,1,1,flat,rejas,flat,1,1
425600.0,chalet,190.0,4,3,la cabrera,40.8682155,-3.6215088,good,2240.0,0,0,chalet,la cabrera,alto,1,0
299000.0,flat,55.0,1,1,madrid,40.449174,-3.7058496,newdevelopment,5436.0,1,0,flat,bellas vistas,en,1,1
186000.0,studio,43.0,0,1,madrid,40.4103407,-3.715309,good,4326.0,0,0,flat,palacio,bajo,0,1
460000.0,flat,110.0,3,2,madrid,40.423249,-3.7020892,renew,4182.0,0,0,flat,malasaña-universidad,bajo,1,0
152000.0,flat,47.0,1,1,madrid,40.4830266,-3.7241062,good,3234.0,0,0,flat,peñagrande,bajo,1,0
414999.0,flat,133.0,4,3,madrid,40.4908468,-3.6643344,good,3120.0,0,0,flat,virgen del cortijo - manoteras,intermedio,1,1
290000.0,chalet,195.0,4,3,san martín de valdeiglesias,40.361429,-4.3981915,good,1487.0,1,1,chalet,san martín de valdeiglesias,alto,1,0
186000.0,studio,41.0,0,1,madrid,40.4104889,-3.7138477,good,4537.0,0,0,flat,palacio,bajo,1,1
